,result,table,_start,_stop,_time,_value,_field,_measurement,sensor
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:55:43.104249656Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:55:51.353652149Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:55:58.88569732Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:56:06.913366319Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:56:15.007761002Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:56:23.039779361Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:56:31.287385071Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:56:38.82208109Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:56:46.848604773Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:56:54.946230211Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:02.973006207Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:11.224834703Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:19.517116065Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:27.048262196Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:35.188168675Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:43.215804219Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:51.469210369Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:57:59.002963881Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:58:07.031576085Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:58:15.1222037Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:58:23.150309394Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:58:31.255466108Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:58:39.288825194Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:58:47.316786434Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:58:55.058734285Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:03.08742316Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:11.342842436Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:19.02132472Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:27.046177655Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:35.303003263Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:43.393743637Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:50.968048036Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:59:58.997529807Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:00:07.02436895Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:00:15.23841454Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:00:23.267585695Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:00:31.519938448Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:00:39.050725886Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:00:47.077893361Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:00:55.172037485Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:03.20210391Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:11.454834113Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:18.986243029Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:27.013583915Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:35.111714424Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:43.138082902Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:51.391678867Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:58.924576812Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:02:06.956350474Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:02:15.046744284Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:02:23.075291118Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:02:31.330678062Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:02:39.365762375Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:02:47.396266696Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:02:55.598187814Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:03.125756848Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:11.264170572Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:19.295923458Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:27.323616376Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:35.534919087Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:43.063235505Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:51.24385061Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:03:59.494618233Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:04:07.019474642Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:04:15.162773799Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:04:23.190493818Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:04:31.44685893Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:04:39.476000461Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:04:47.004099885Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:04:55.099787274Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:03.127716586Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:11.156205773Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:19.366152957Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:27.392377573Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:35.647335007Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:43.180109106Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:51.316830696Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:05:59.346322982Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:06:07.375412356Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:06:15.58561894Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:06:23.112453746Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:06:31.254234052Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:06:39.281877823Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:06:47.310816078Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:06:55.518892166Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:03.047544858Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:11.187873447Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:19.221233031Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:27.24813979Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:35.455980672Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:43.483538922Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:51.741750506Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:07:59.343803771Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:08:07.372022191Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:08:15.702519153Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:08:23.229872986Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:08:31.298890099Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:08:39.326830103Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:08:47.349045321Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:08:55.637396549Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:03.166008107Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:11.303640246Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:19.333577951Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:27.361411829Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:35.572123691Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:43.100982626Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:51.136836819Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:09:59.166725613Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:10:07.189598951Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:10:15.51165837Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:10:23.539484909Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:10:31.792706945Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:10:39.325125172Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:10:47.355839059Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:10:55.446586787Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:03.474705209Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:11.729477128Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:19.264001106Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:27.29067077Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:35.383143334Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:43.411949697Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:51.664341624Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:11:59.340766416Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:12:07.369861545Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:12:15.625235013Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:12:23.653034409Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:12:31.292982325Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:12:39.320052977Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:12:47.344562151Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:12:55.563987796Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:03.591139137Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:11.948882975Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:19.482366856Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:27.506913689Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:35.803560549Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:43.333832033Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:51.47380363Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:13:59.770467656Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:14:07.297005215Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:14:15.434446359Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:14:23.463638916Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:14:31.717520734Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:14:39.247905702Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:14:47.279619073Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:14:55.307645131Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:03.334556782Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:11.362165753Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:19.641706595Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:27.67147176Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:35.918525579Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:43.446645248Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:51.58733405Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:15:59.883506331Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:16:07.411959175Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:16:15.550924827Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:16:23.579986301Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:16:31.835432201Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:16:39.367578856Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:16:47.397386966Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:16:55.487634629Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:03.514831642Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:11.976247802Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:19.75759465Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:27.284063632Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:35.422742241Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:43.454189985Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:51.706714695Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:17:59.998804955Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:18:07.52282876Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:18:15.666626489Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:18:23.696846843Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:18:31.725822013Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:18:39.935718379Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:18:47.460870977Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:18:55.602326859Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:03.633957474Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:11.888692239Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:19.421611598Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:27.450471903Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:35.540176752Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:43.569330411Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:51.820558885Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:19:59.505985321Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:20:07.536972613Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:20:15.780089483Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:20:23.807613525Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:20:31.836671854Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:20:39.365160693Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:20:47.393158395Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:20:55.719729807Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:21:03.752761518Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:21:12.002282532Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:21:19.682719987Z,0,alerts,suricata_stats,bravo
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:21:27.712170913Z,0,alerts,suricata_stats,bravo
